z,E1,E2,E3,E4
0.0,-7.17049818830532,3.2625627550210408,7.6578605628744265,14.2076488264348
0.012,-7.480868456998974,3.0361713528381196,7.493930902637556,14.017345998167725
0.024,-7.791352413161845,2.808330597004703,7.330434668615417,13.827244261430126
0.036000000000000004,-8.10194803134164,2.579083584982131,7.167323443400329,13.637346591289177
0.048,-8.412653348399967,2.3484725919667055,7.004549496964941,13.447656162212509
0.06,-8.723466460695075,2.1165389596517112,6.84206589809838,13.258176345001031
0.07200000000000001,-9.034385521416505,1.88332300686578,6.679826604960976,13.068910702970461
0.084,-9.345408738125832,1.6488639599093808,6.517786536805336,12.879862987367202
0.096,-9.656534370411622,1.413199900598291,6.355901628951684,12.691037131937469
0.108,-9.967760727630521,1.176367729906236,6.194128873096382,12.502437246706902
0.12,-10.279086166893455,0.9384031453049227,6.032426344859638,12.314067610869715
0.132,-10.590509091064257,0.6993406299164313,5.870753220532299,12.125932664829252
0.14400000000000002,-10.90202794687799,0.4592134517974306,5.709069784623604,11.938037001342973
0.156,-11.213641223214102,0.2180536717398245,5.547337429846546,11.75038535576501
0.168,-11.52534744941886,-0.024107841760963904,5.385518651000878,11.562982595374605
0.18,-11.837145193734544,-0.26724139174049977,5.223577033961453,11.37583370778889
0.192,-12.149033061788042,-0.5113184272367434,5.061477240908002,11.188943788445973
0.20400000000000001,-12.461009695185025,-0.7563115140701289,4.899184992844137,11.002318027179738
0.216,-12.773073770154872,-1.0021943027354439,4.736667050195955,10.81596169387958
0.228,-13.085223996280817,-1.2489414942156043,4.5738911922394605,10.629880123218227
0.24,-13.397459115257767,-1.4965288042887184,4.410826196013683,10.444078698558052
0.252,-13.709777899760175,-1.7449329269650975,4.247441815150331,10.258562834919688
0.264,-14.022179152327453,-1.9941314973917312,4.0837087591548045,10.073337961196682
0.276,-14.334661704325285,-2.2441030547374066,3.9195986733775636,9.888409501528113
0.28800000000000003,-14.647224414906255,-2.4948270052625214,3.755084120024157,9.703782855960839
0.3,-14.959866170096019,-2.7462835858945165,3.590138560342776,9.519463380398056
0.312,-15.272585881869738,-2.9984538285033127,3.4247363381555602,9.335456365937931
0.324,-15.58538248726102,-3.2513195250119615,3.2588526648509926,9.151767017640017
0.336,-15.898254947556241,-3.5048631935091183,3.092463605835124,8.968400432811082
0.34800000000000003,-16.211202247484703,-3.7590680454090037,2.9255460684624346,8.785361578903016
0.36,-16.524223394461607,-4.013917953771063,2.7580777914733807,8.602655271081185
0.372,-16.83731741784597,-4.2693974227785825,2.5900373357902438,8.420286149615157
0.384,-17.150483368275168,-4.525491558438786,2.4214040766627507,8.238258657141099
0.396,-17.46372031696296,-4.782186040511605,2.2521581970279034,8.056577015942368
0.40800000000000003,-17.777027355067588,-5.039467095593399,2.0822806819937933,7.875245205384991
0.42,-18.090403593095438,-5.297321471487249,1.9117533142500858,7.694266939518955
0.432,-18.4038481602924,-5.555736412678371,1.740558670354713,7.513645645162589
0.444,-18.717360204078428,-5.814699636967587,1.5686801176511962,7.333384440389093
0.456,-19.030938889524695,-6.074199313296497,1.3961018117234703,7.153486113675901
0.468,-19.34458339880414,-6.334224040540843,1.2228086941781773,6.973953103819113
0.48,-19.65829293071817,-6.594762827446381,1.0487864906520012,6.794787480680395
0.492,-19.972066700180132,-6.855805073499773,0.8740217088071097,6.615990926984657
0.504,-20.28590393779068,-7.117340550822259,0.6985016362130295,6.437564721189095
0.516,-20.599803889362807,-7.379359386929392,0.5222143379327002,6.259509721576395
0.528,-20.913765815506363,-7.64185204839732,0.3451486537364028,6.081826351748418
0.54,-21.22778899121452,-7.904809325374701,0.16729419464075523,5.904514587439829
0.552,-21.541872705448686,-8.16822231687037,-0.011358661110780615,5.727573944943512
0.5640000000000001,-21.85601626078877,-8.43208241682283,-0.19081877296958893,5.551003471064845
0.5760000000000001,-22.1702189730255,-8.696381300865628,-0.3710942438392534,5.374801734748076
0.588,-22.484480170825,-8.961110913805708,-0.5521924268859649,5.198966820403901
0.6,-22.79879919538523,-9.22626345772033,-0.7341199333345947,5.023496322994513
0.612,-23.113175400090107,-9.491831380693512,-0.9168826414217547,4.848387344840016
0.624,-23.427608150218504,-9.757807366109947,-1.1004857065475695,4.673636494272415
0.636,-23.742096822585996,-10.024184322522494,-1.2849335724934512,4.499239885982966
0.648,-24.056640805294247,-10.290955374013013,-1.4702299839515183,4.325193143187569
0.66,-24.371239497423034,-10.558113851082885,-1.6563780002097714,4.15149140146797
0.672,-24.685892308742883,-10.825653281961497,-1.8433800099302677,3.9781293143504906
0.684,-25.00059865944788,-11.093567384392985,-2.0312377472018275,3.8051010604360367
0.6960000000000001,-25.31535797992027,-11.361850057825805,-2.2199523085470756,3.6324003521537076
0.708,-25.63016971043732,-11.630495375968694,-2.4095241710602218,3.4600204459497785
0.72,-25.94503330096252,-11.899497579782214,-2.5999532114607264,3.287954153894115
0.732,-26.2599482108845,-12.168851070733254,-2.791238726059056,3.11619385655744
0.744,-26.5749139088025,-12.438550404468687,-2.9833794515172247,2.944731517107094
0.756,-26.889929872311647,-12.708590284725648,-3.1763735863209503,2.773558696475659
0.768,-27.20499558776145,-12.978965557583477,-3.3702188128689947,2.602666569518518
0.78,-27.520110550056746,-13.24967120598501,-3.564912320097713,2.4320459420102574
