z,E1,E2,E3,E4
2.1550000000000002,-32.3445644447548,-15.36459432470292,-2.775926235354492,4.56622492596471
2.17,-32.681636349840446,-15.636384514673585,-2.9628694369283863,4.4562483504209585
2.185,-33.01890253974203,-15.908638550647384,-3.1509393046318688,4.346033077003158
2.2,-33.35636133554621,-16.181350920557612,-3.3401169104135073,4.235548904972293
2.215,-33.69401108360405,-16.454516234406963,-3.5303836455878836,4.12476613888869
2.23,-34.03185015494217,-16.728129220136623,-3.7217212329296543,4.01365561188519
2.245,-34.36987694477864,-17.002184719803566,-3.9141117362212317,3.9021887072639068
2.26,-34.70808987195413,-17.27667768582443,-4.10753756763258,3.790337378604316
2.275,-35.04648737844172,-17.55160317743214,-4.301981493044577,3.678074168489688
2.29,-35.385067928883295,-17.826956357290356,-4.4974266355900845,3.565372226009559
2.3049999999999997,-35.723830010069676,-18.102732488216613,-4.693856477569496,3.452205323160882
2.32,-36.06277213051441,-18.378926930095403,-4.89125486094315,3.3385478702371705
2.335,-36.401892819962875,-18.65553513684441,-5.089605986539503,3.2243749302641405
2.3499999999999996,-36.74119062900523,-18.93255265359272,-5.288894412169969,3.1096622325933265
2.365,-37.080664128606145,-19.20997511391693,-5.489105049747614,2.994386185655111
2.38,-37.42031190969802,-19.487798237199858,-5.690223161586601,2.878523888917899
2.395,-37.76013258280948,-19.766017826113128,-5.892234355977044,2.762053144081988
2.41,-38.10012477761873,-20.044629764167397,-6.095124582102157,2.644952465497555
2.425,-38.440287142622836,-20.32363001339616,-6.298880124496147,2.527201089782155
2.44,-38.780618344724374,-20.603014612098747,-6.503487597037293,2.4087789846800987
2.455,-39.12111706889927,-20.882779672673347,-6.708933936559793,2.289666857071598
2.4699999999999998,-39.46178201782852,-21.162921379577146,-6.915206396248774,2.1698461601169092
2.485,-39.802611911542975,-21.443435987282896,-7.122292538757572,2.049299099548275
2.5,-40.1436054871244,-21.72431981837549,-7.330180229176689,1.928008638970043
