z,E1,E2,E3,E4
0.0,-7.170507886184874,1.650735415821877,3.1769943324058048,4.890237620704183
0.026000000000000002,-7.441815744049551,1.600133656416357,3.0189798768452234,4.807349511793652
0.052000000000000005,-7.714759345047311,1.5491746521584204,2.857695820492591,4.726146286292073
0.07800000000000001,-7.989352896425301,1.4977592273366591,2.6934454594145074,4.646426679567463
0.10400000000000001,-8.265610813013705,1.4457423053531495,2.526562582148684,4.568004013112974
0.13,-8.543547715617889,1.3929035469899704,2.357439829475415,4.490707140130416
0.15600000000000003,-8.82317842945684,1.3388932700341936,2.1865827741651183,4.414380391261324
0.18200000000000002,-9.104517982588861,1.283127353019698,2.0147156670803166,4.338882870357761
0.20800000000000002,-9.387581604262547,1.2245717256030961,1.8429979806171466,4.264087366260196
0.234,-9.672384723320457,1.161283461583041,1.673484542273504,4.189879070856627
0.26,-9.95894296652993,1.0894658172915603,1.5100717862180977,4.116154232311533
0.28600000000000003,-10.247272156811364,1.0020705188796952,1.3598967363216707,4.042818825692718
0.31200000000000006,-10.537388311526014,0.8896179254700689,1.232518044291597,3.9697872896870035
0.338,-10.82930764061777,0.7481515485180807,1.131962576352186,3.896981355095986
0.36400000000000005,-11.12304654475487,0.5840180816414979,1.051946383100292,3.824328975585318
0.39,-11.418621613335008,0.40582181185565264,0.9839211801777363,3.7517633614777433
0.41600000000000004,-11.716049622490958,0.2190831864731027,0.9224165697739739,3.679222111817837
0.44200000000000006,-12.015347532955897,0.026712358950613146,0.8645671871480868,3.6066464368338584
0.468,-12.31653248791417,-0.16976096337330585,0.8088834578915116,3.533980461539896
0.49400000000000005,-12.619621810648805,-0.3694868898171697,0.7545514954102086,3.461170600968061
0.52,-12.924633002256574,-0.5719610469608984,0.701099259197227,3.388164997858146
0.546,-13.231583739141424,-0.7768648565957709,0.6482372295582813,3.3149130144308767
0.5720000000000001,-13.540491870451898,-0.9839856392442472,0.5957788543845922,3.2413647707999242
0.5980000000000001,-13.851375415441455,-1.1931744050678597,0.5435986364881099,3.1674707234706228
0.6240000000000001,-14.164252560693496,-1.404322347388547,0.4916088825564212,3.0931812788240536
0.65,-14.47914165724703,-1.6173471080969937,0.4397461878620354,3.0184464371338273
0.676,-14.796061217638655,-1.8321844009290986,0.38796324708720276,2.9432154641773525
0.7020000000000001,-15.11502991279617,-2.048782703647482,0.33622370584683153,2.867436588376706
0.7280000000000001,-15.436066568853416,-2.2670997782780025,0.2844988149421431,2.791056722673417
0.7540000000000001,-15.7591901638391,-2.487100319091783,0.232765189579696,2.7140212115471174
0.78,-16.084419824251157,-2.708754318591251,0.18100326557685523,2.6362736048052566
0.806,-16.411774821527178,-2.932035903720835,0.12919620631510956,2.557755461150837
0.8320000000000001,-16.74127456838026,-3.1569224881401134,0.07732910716088254,2.4784061859597593
0.8580000000000001,-17.072938615050507,-3.3833941418879836,0.02538839925981129,2.3981629091111363
0.8840000000000001,-17.406786645424827,-3.611433113820779,-0.026638611803972166,2.316960410414555
0.91,-17.74283847301361,-3.8410234636508083,-0.07876411612532568,2.2347311015974047
0.936,-18.081114036903802,-4.072150773831391,-0.13100010884160093,2.151405075471433
0.9620000000000001,-18.421633397474316,-4.304801920846122,-0.18335866077744967,2.0669102343380796
0.9880000000000001,-18.764416732129284,-4.538964891216191,-0.23585216703155557,1.9811725108337426
1.014,-19.109484330810478,-4.77462863168767,-0.28849358688693494,1.8941161955068724
1.04,-19.45685659150283,-5.011782926022159,-0.341296686465719,1.8056643856268284
1.066,-19.806554015532146,-5.250418292497237,-0.3942762947540415,1.7157395698384288
1.092,-20.15859720287138,-5.490525898063521,-0.4474485834941399,1.6242643621734185
1.118,-20.513006847257234,-5.73209748570097,-0.5008313823857031,1.5311623974403277
1.1440000000000001,-20.869803731248748,-5.975125312571372,-0.5544445423061182,1.436359397692779
1.1700000000000002,-21.229008721213585,-6.219602097006983,-0.608310361809928,1.3397844165484503
1.1960000000000002,-21.59064276216783,-6.465520972816326,-0.6624540953072983,1.2413712653142357
1.2220000000000002,-21.954726872606233,-6.712875449580209,-0.7169045659984826,1.1410601223995598
1.2480000000000002,-22.321282139166026,-6.9616593781621585,-0.7716949125543914,1.038799326612119
1.274,-22.690329711290815,-7.211866920481782,-0.8268635066285749,0.9345473565984689
1.3,-23.06189079579502,-7.463492522950152,-0.8824550888571234,0.8282750043152124
1.326,-23.435986651324136,-7.716530893135495,-0.9385221848148378,0.7199677616224978
1.352,-23.81263858283108,-7.970976979058066,-0.995126880439692,0.6096284571837725
1.3780000000000001,-24.191867935929142,-8.22682595092734,-1.052343059471589,0.49728020736932993
1.4040000000000001,-24.5736960911976,-8.484073184881323,-1.1102592347369822,0.3829697803634417
1.4300000000000002,-24.958144458518234,-8.742714248573499,-1.1689821402600071,0.26677151739041643
1.4560000000000002,-25.345234471254464,-9.00274488829284,-1.22864129192423,0.14879200647542318
1.4820000000000002,-25.7349875805161,-9.26416101755016,-1.289394764518813,0.029175756702208965
1.5080000000000002,-26.127425249292358,-9.526958706849666,-1.3514364610369403,-0.09188783978326273
1.534,-26.52256894664553,-9.791134174611441,-1.4150051369231007,-0.21415597331482975
