z,E1,E2,E3,E4
0.0,-7.17049818830532,3.2625627550210408,7.6578605628744265,14.2076488264348
0.026000000000000002,-7.441807206101808,3.088504320353435,7.527836069611978,14.046357448851753
0.052000000000000005,-7.714751824494992,2.9126649233979656,7.398240634268101,13.885040245578256
0.07800000000000001,-7.989346267718963,2.735047741311586,7.269053540398439,13.723700728020818
0.10400000000000001,-8.265604965556351,2.5556570479875,7.140252821784361,13.562342578419292
0.13,-8.54354255198659,2.3744981136200995,7.011815354734692,13.400969659202989
0.15600000000000003,-8.823173863823387,2.1915771048451362,6.883716949652869,13.239586022626774
0.18200000000000002,-9.104513939309609,2.0069009865460337,6.755932440860161,13.078195920536604
0.20800000000000002,-9.387578016692665,1.8204774262630707,6.628435773722935,12.91680381435697
0.234,-9.672381532716903,1.632314702024968,6.5012000882781695,12.755414385128125
0.26,-9.958940121092596,1.4424216142331647,6.374197798818396,12.594032543720154
0.28600000000000003,-10.247269610860728,1.2508074022246163,6.247400668797849,12.432663441016945
0.31200000000000006,-10.53738602475939,1.0574816657845043,6.120779880829486,12.27131247812361
0.338,-10.829305577473352,0.8624542919796802,5.994306101483918,12.109985316542042
0.36400000000000005,-11.123044673798443,0.6657353874910236,5.8679495407453865,11.948687888169541
0.39,-11.418619906805432,0.467335216411234,5.741680006199826,11.787426405159847
0.41600000000000004,-11.716048055815335,0.2672641436482476,5.615466951944803,11.626207369514756
0.44200000000000006,-12.01534608436997,0.06553258369562376,5.489279522438874,11.465037582297475
0.468,-12.316531138091882,-0.13784904528352865,5.3630865915153185,11.303924152485976
0.49400000000000005,-12.619620542449914,-0.34287036230667084,5.236856796828678,11.142874505235948
0.52,-12.924631800400798,-0.5495210595565964,5.110558570092653,10.981896389572766
0.546,-13.231582589986107,-0.7577909338217368,4.984160163467942,10.820997885318729
0.5720000000000001,-13.540490761803397,-0.967669913627793,4.857629672489872,10.660187409165871
0.5980000000000001,-13.851374336335684,-1.179148082411913,4.730935055970088,10.49947371977911
0.6240000000000001,-14.164251501253002,-1.3922156979618672,4.604044153310114,10.338865921813774
0.65,-14.479140608528528,-1.606863208561847,4.476924699652098,10.178373468619633
0.676,-14.796060171504742,-1.8230812659998445,4.349544339287365,10.01800616359452
0.7020000000000001,-15.115028861800791,-2.0408607358370223,4.221870637818429,9.85777415999583
