z,E1,E2,E3,E4
0.876,-30.042745452544267,-15.426755093302674,-5.28435624257956,-2.3833606433993166
0.888,-30.35828222525308,-15.70022033816991,-5.476864820217618,-2.4661416210400247
0.9,-30.67386362359101,-15.973972949603677,-5.670922909490179,-2.5493814233520826
0.912,-30.989489224643002,-16.248009063014358,-5.866459386453533,-2.6331567489601726
0.924,-31.305158611963503,-16.522324907034502,-6.06340915246682,-2.71754027628533
0.936,-31.6208713754908,-16.796916800058,-6.2617124658024705,-2.80260121601474
0.9480000000000001,-31.936627111381604,-17.071781146961232,-6.461314355756619,-2.8884057671741235
0.96,-32.25242542190764,-17.34691443599646,-6.662164109540012,-2.975017486042345
0.972,-32.56826591529248,-17.622313235801695,-6.8642148228163355,-3.06249757638838
0.984,-32.88414820560965,-17.897974192608654,-7.067423005780552,-3.1509051089960542
0.996,-33.20007191263856,-18.173894027562618,-7.271748237498068,-3.2402971776398526
1.008,-33.516036661789144,-18.450069534164488,-7.477152862100554,-3.3307289983105397
1.02,-33.832042083922666,-18.72649757584839,-7.683601721378999,-3.422253957885848
1.032,-34.14808781529352,-19.0031750836488,-7.891061918804678,-3.514923618378402
1.044,-34.46417349741726,-19.28009905400312,-8.099502611026951,-3.608787682529736
1.056,-34.780298776954865,-19.557266546636892,-8.308894823026186,-3.703893926691029
1.068,-35.09646330563007,-19.83467468254017,-8.519211284056254,-3.80028810674627
1.08,-35.41266674011441,-20.112320642037947,-8.730426281552752,-3.898013843081197
1.092,-35.728908741931136,-20.39020166295244,-8.942515530810773,-3.9971124904965736
1.104,-36.045188977360915,-20.66831503882416,-9.155456058459068,-4.09762299917179
1.116,-36.361507117351024,-20.946658117236982,-9.369226097956064,-4.199581772537268
1.1280000000000001,-36.67786283740492,-21.225228298162772,-9.58380499574052,-4.303022527915545
1.1400000000000001,-36.994255817535986,-21.504023032455432,-9.79917312669164,-4.407976165496254
1.1520000000000001,-37.310685742125614,-21.783039820308353,-10.015311817873293,-4.514470650682063
1.164,-37.627152299890355,-22.06227620986887,-10.232203279498407,-4.622530914422473
1.176,-37.94365518375547,-22.341729795814757,-10.449830542423523,-4.732178775434033
1.188,-38.26019409081827,-22.621398218079047,-10.668177401325678,-4.843432887247308
1.2,-38.57676872221919,-22.901279160551866,-10.88722836302425,-4.95630871244808
