z,E1,E2,E3,E4
0.312,-15.27238966518729,-2.9919636548195,3.0177868459448205,11.517961490445696
0.324,-15.58517589085578,-3.244041254103418,2.8525401826134473,11.271309016088923
0.336,-15.898037477198047,-3.496824986025612,2.687279847011101,11.025349104673175
0.34800000000000003,-16.210973398193357,-3.750294603857324,2.521970870843963,10.780094634871274
0.36,-16.523982650755876,-4.004430808348366,2.35657894022513,10.535558790385823
0.372,-16.83706425401235,-4.259215205409672,2.1910703538498177,10.291755058515735
0.384,-17.150217248610947,-4.514630264349836,2.02541198303697,10.04869722746326
0.396,-17.463440696058928,-4.77065927691122,1.8595712340117958,9.806399382193494
0.40800000000000003,-17.776733678087293,-5.027286317302903,1.693516012760698,9.564875898758318
0.42,-18.09009529604211,-5.28449620338196,1.5272146927462917,9.324141436925496
0.432,-18.403524670299166,-5.542274459096091,1.360636085741302,9.084210930963687
0.444,-18.717020939703165,-5.800607278270254,1.1937494160057927,8.845099578451514
0.456,-19.030583261027868,-6.059481489791233,1.026524298008628,8.606822826952726
0.468,-19.344210808457923,-6.3188845242231455,0.8589307178730943,8.369396358419438
0.48,-19.657902773089855,-6.5788043818662745,0.6909390186991224,8.132836071161766
0.492,-19.971658362453145,-6.839229602259071,0.5225198899033244,7.897158059271774
0.504,-20.285476800047586,-7.100149235106785,0.3536443606904655,7.662378589341467
0.516,-20.599357324899437,-7.361552812615851,0.18428379775496387,7.4285140743693425
0.528,-20.91329919113226,-7.623430323198527,0.014409907289377842,7.195581044745963
0.54,-21.227301667555167,-7.885772186512823,-0.1560052586480908,6.963596116214408
0.552,-21.541364037263843,-8.148569229793866,-0.3269892913766119,6.732575954742938
0.5640000000000001,-21.855485597257008,-8.411812665430705,-0.4985694104432405,6.502537238262503
0.5760000000000001,-22.16966565806623,-8.675494069742037,-0.6707724441106905,6.273496615237496
0.588,-22.48390354339785,-8.939605362900034,-0.8436248055397549,6.045470660087758
0.6,-22.798198589788225,-9.204138789953644,-1.0171524647658279,5.818475825507109
0.612,-23.112550146269854,-9.469086902900923,-1.1913809166028269,5.592528391762512
0.624,-23.42695757404928,-9.734442543761135,-1.3663351446538945,5.367644413099132
0.636,-23.7414202461955,-10.000198828597851,-1.5420395816523313,5.143839661427218
0.648,-24.055937547339006,-10.266349132445445,-1.7185180664011679,4.921129567518909
0.66,-24.370508873380118,-10.532887075093646,-1.8957937976338997,4.6995291599736
0.672,-24.685133631207385,-10.799806507683495,-2.0738892851625104,4.479053002286578
0.684,-24.999811238424552,-11.067101500073719,-2.2528262987351084,4.259715128395068
0.6960000000000001,-25.314541123086805,-11.33476632893468,-2.432625815069963,4.041528977127705
0.708,-25.629322723444588,-11.602795466530594,-2.613307963580193,3.824507326029328
0.72,-25.944155487696342,-11.871183570152148,-2.7948919713496276,3.608662225075124
0.732,-26.259038873748004,-12.139925472162856,-2.977396107953315,3.394004930852106
0.744,-26.573972348980824,-12.409016170625376,-3.160837630752403,3.1805458417813512
0.756,-26.888955390025533,-12.67845082047401,-3.3452327313159254,2.9682944350097795
0.768,-27.203987482543997,-12.948224725203385,-3.5305964836378063,2.757259205601353
0.78,-27.51906812101651,-13.218333329042533,-3.7169427948216485,2.547447608684659
0.792,-27.834196808536824,-13.488772209587829,-3.904284358904197,2.338866005181915
0.804,-28.149373056611598,-13.759537070866653,-4.092632614467434,2.131519611748717
0.8160000000000001,-28.464596384967574,-14.03062373680865,-4.2819977066633355,1.9254124555282488
0.8280000000000001,-28.779866321362622,-14.302028145099264,-4.472388454234792,1.7205473342735542
0.84,-29.095182401403335,-14.573746341394134,-4.663812322061509,1.5169257823374271
0.852,-29.410544168367604,-14.845774473873329,-4.856275399699384,1.3145480429963823
0.864,-29.725951173032318,-15.11810878811487,-5.049782386306228,1.1134130474573911
0.876,-30.041402973505427,-15.390745622269618,-5.244336582267549,0.913518400855985
0.888,-30.35689913506398,-15.663681402519623,-5.439939887744361,0.714860375445793
0.9,-30.672439229994914,-15.936912638802598,-5.63659280827263,0.5174339110970102
0.912,-30.988022837441957,-16.21043592078785,-5.8342944674496335,0.32123262310442385
0.924,-31.30364954325563,-16.484247914088737,-6.033042626640399,0.1262488172519009
0.936,-31.61931893984804,-16.758345356696775,-6.2328337115474355,-0.0675264880731527
0.9480000000000001,-31.935030626051027,-17.03272505562542,-6.433662845389633,-0.2601035329433534
0.96,-32.25078420697876,-17.307383883751026,-6.6355238883568965,-0.45149378052622213
0.972,-32.566579293893405,-17.582318776838342,-6.838409482921587,-0.6417098756712991
0.984,-32.88241550407495,-17.85752673074128,-7.042311104526159,-0.8307655979861833
0.996,-33.19829246069423,-18.13300479876718,-7.247219117104058,-1.0186758099330353
1.008,-33.5142097926892,-18.408750089195777,-7.453122832845502,-1.2054564005324884
1.02,-33.83016713464445,-18.684759762942974,-7.660010575586617,-1.391124225350397
1.032,-34.14616412667416,-18.96103103136237,-7.867869747177248,-1.575697043374665
1.044,-34.46220041430797,-19.23756115417413,-8.07668689617307,-1.759193451462395
1.056,-34.778275648379456,-19.514347437515568,-8.286447788200736,-1.9416328170346984
1.068,-35.094389484918,-19.791387232105453,-8.49713747735398,-2.1230352096397356
1.08,-35.41054158504289,-20.06867793151555,-8.708740378006674,-2.3034213320354535
1.092,-35.72673161486036,-20.346216970542365,-8.921240336453103,-2.482812451351266
1.104,-36.042959245363605,-20.624001823674565,-9.13462070183162,-2.661230330936566
1.116,-36.35922415233441,-20.902030003648296,-9.348864395822504,-2.8386971633445017
1.1280000000000001,-36.67552601624801,-21.18029906008738,-9.563953980669964,-3.015235504957478
1.1400000000000001,-36.991864522179995,-21.458806578221846,-9.779871725123602,-3.1908682126581422
1.1520000000000001,-37.308239359715486,-21.737550177680742,-9.99659966794528,-3.365618382874804
1.164,-37.624650222860595,-22.01652751135408,-10.214119678690595,-3.539509293335616
1.176,-37.941096809956214,-22.295736264321402,-10.432413515519118,-3.712564347771086
1.188,-38.257578823593555,-22.575174152840802,-10.651462879840418,-3.884807023742192
1.2,-38.574095970531864,-22.85483892339635,-10.871249467656975,-4.056260823772599
