eta,ReE,ImE
0.08317637711026708,3.594861132662504,-0.3224385486484358
0.09120108393559097,3.6168421348896835,-0.33686796045536244
0.1,3.6412424347216823,-0.3506265050021236
0.1096478196143185,3.66799622888901,-0.3631987965444708
0.12022644346174131,3.6968957447586455,-0.37405593732039927
0.13182567385564073,3.727576591943014,-0.3827025851537207
0.1445439770745928,3.7595225469416484,-0.3887332697130042
0.15848931924611143,3.7920952695927395,-0.3918879772601489
0.17378008287493762,3.824588191938203,-0.39209376093566584
0.19054607179632482,3.8562957444563515,-0.3894805050703776
0.2089296130854041,3.886583038091811,-0.3843656862619841
0.22908676527677746,3.9149406372464406,-0.37721239715796756
0.25118864315095824,3.941014573650951,-0.36857239949423665
0.2754228703338169,3.9646101451117652,-0.359028183874281
0.30199517204020193,3.9856750834265107,-0.34914498051421633
