eta,ReE,ImE
1e-05,3.076326808649257,-0.006071962383446423
1.0964781961431852e-05,3.0763292522070813,-0.006657473218503268
1.2022644346174132e-05,3.0763321930423193,-0.00729937733178318
1.3182567385564074e-05,3.0763357330850436,-0.008003085024081449
1.445439770745928e-05,3.076339995480879,-0.008774518921143214
1.584893192461114e-05,3.0763451291479926,-0.00962016034817199
1.7378008287493764e-05,3.076351314372585,-0.01054709921693594
1.9054607179632484e-05,3.076358769705226,-0.011563087464447811
2.089296130854041e-05,3.076367760495068,-0.012676595993738816
2.290867652767775e-05,3.07637860949902,-0.013896874943494399
2.5118864315095822e-05,3.076391710137988,-0.015234016942071594
2.754228703338169e-05,3.076407543151958,-0.016699022770067556
3.0199517204020192e-05,3.0764266976506667,-0.018303868545985796
3.3113112148259076e-05,3.076449897888001,-0.020061573141107982
3.6307805477010174e-05,3.076478037538501,-0.021986263997045702
3.9810717055349695e-05,3.076512223868715,-0.024093238833224184
4.3651583224016566e-05,3.076553835030141,-0.026399019859705965
4.7863009232263804e-05,3.076604594833775,-0.0289213960174077
5.248074602497723e-05,3.076666670894059,-0.031679447421116065
5.7543993733715664e-05,3.0767428040821523,-0.034693544552592
6.309573444801929e-05,3.0768364799469334,-0.03798531283081903
6.918309709189363e-05,3.0769521563207944,-0.041577550983101196
7.585775750291836e-05,3.0770955658917765,-0.0454940892030796
8.317637711026709e-05,3.077274118224284,-0.049759570496806016
9.120108393559096e-05,3.077497432569663,-0.05439913600339242
0.0001,3.077778040623963,-0.05943799253853405
0.00010964781961431851,3.0781323065527615,-0.0649008381136296
0.00012022644346174131,3.078581618855865,-0.07081111830063866
0.00013182567385564074,3.079153912768689,-0.07719008174463919
0.0001445439770745928,3.079885579378582,-0.08405559392661258
0.00015848931924611142,3.080823803369409,-0.09142064872861615
0.00017378008287493763,3.082029338315576,-0.09929147761979408
0.00019054607179632481,3.0835796673796945,-0.10766508125922881
0.0002089296130854041,3.0855723946136857,-0.1165258777394354
0.00022908676527677748,3.088128544576896,-0.12584095350329438
0.0002511886431509582,3.0913951683350662,-0.13555310386487124
0.0002754228703338166,3.0955461606645143,-0.14557048229055194
0.0003019951720402016,3.100779281886336,-0.1557513651049588
0.0003311311214825911,3.107305697713977,-0.16588267078863703
0.0003630780547701014,3.1153255107765228,-0.17565248386513063
0.00039810717055349735,3.1249790880255963,-0.18462226070299376
0.0004365158322401661,3.136263198258676,-0.1922174437108249
0.00047863009232263805,3.148915410999322,-0.1977764861166711
0.0005248074602497723,3.1623189522276043,-0.20070683898894548
0.0005754399373371566,3.1755453800652247,-0.20073348837275834
