eta,ReE,ImE
0.08317637711026708,3.7051934134080478,-0.45457790277801885
0.09120108393559097,3.7059027811470395,-0.49332160993240104
0.1,3.7064975490475875,-0.5362084767467021
0.1096478196143185,3.7069941966410087,-0.583612871346247
0.12022644346174131,3.7074069773376883,-0.6359452470461702
0.13182567385564073,3.7077480819299784,-0.6936561098235877
0.1445439770745928,3.7080278232314248,-0.757240236240853
0.15848931924611143,3.7082548236291513,-0.8272411913772992
0.17378008287493762,3.7084361937027146,-0.9042561986294739
0.19054607179632482,3.708577694702313,-0.9889414151698623
0.2089296130854041,3.7086838809284948,-1.082017668910479
0.22908676527677746,3.7087582203061267,-1.1842767153190712
0.25118864315095824,3.7088031929532126,-1.2965880755693355
0.2754228703338169,3.70882036859341,-1.4199065213734738
0.30199517204020193,3.7088104644375623,-1.5552802765025655
