eta,ReE,ImE
1e-05,3.2872024578502335,-0.0011591155355883441
1.0964781961431852e-05,3.2872017224275822,-0.001270942051879225
1.2022644346174132e-05,3.287200838245079,-0.0013935564786565725
1.3182567385564074e-05,3.2871997752384154,-0.001527999324318083
1.445439770745928e-05,3.28719849722264,-0.0016754113915845225
1.584893192461114e-05,3.287196960711519,-0.00183704342415163
1.7378008287493764e-05,3.287195113429225,-0.002014266674983122
1.9054607179632484e-05,3.2871928925143665,-0.0022085844818749752
2.089296130854041e-05,3.2871902223924976,-0.00242164494350652
2.290867652767775e-05,3.2871870122282107,-0.00265525479695612
2.5118864315095822e-05,3.287183152785462,-0.0029113946061690016
2.754228703338169e-05,3.2871785127504864,-0.003192235378299509
3.0199517204020192e-05,3.2871729342538356,-0.0035001567341354524
3.3113112148259076e-05,3.28716622751626,-0.0038377667670986635
3.6307805477010174e-05,3.287158164357628,-0.004207923732601648
3.9810717055349695e-05,3.287148470467008,-0.004613759717589311
4.3651583224016566e-05,3.2871368160989873,-0.005058706445479649
4.7863009232263804e-05,3.2871228048064225,-0.00554652337476965
5.248074602497723e-05,3.287105960046941,-0.0060813282504335155
5.7543993733715664e-05,3.2870857089199177,-0.006667630262430663
6.309573444801929e-05,3.2870613627604013,-0.007310365954347222
6.918309709189363e-05,3.287032093786622,-0.00801493800233651
7.585775750291836e-05,3.286996906952664,-0.008787256953945282
8.317637711026709e-05,3.286954606294569,-0.00963378595948133
9.120108393559096e-05,3.2869037543750026,-0.010561588454949948
0.0001,3.2868426236843535,-0.011578378641170783
0.00010964781961431851,3.2867691382281485,-0.012692574449709528
0.00012022644346174131,3.286680803495681,-0.013913352466969313
0.00013182567385564074,3.286574622450189,-0.015250703985539535
0.0001445439770745928,3.286446994793162,-0.016715490939093896
0.00015848931924611142,3.2862935963248687,-0.01831949991417724
0.00017378008287493763,3.2861092345425256,-0.020075491659034893
0.00019054607179632481,3.285887675975012,-0.0219972424691422
0.0002089296130854041,3.285621440098333,-0.02409957241337489
0.00022908676527677748,3.285301553703338,-0.026398353433371293
0.0002511886431509582,3.284917258970003,-0.02891048774878098
0.0002754228703338166,3.2844556674982006,-0.031653843452637234
0.0003019951720402016,3.283901352317961,-0.034647129365650245
0.0003311311214825911,3.283235869477223,-0.03790968468489116
0.0003630780547701014,3.2824372020062387,-0.041461150088394357
0.00039810717055349735,3.2814791216220547,-0.04532097495281758
0.0004365158322401661,3.280330469376643,-0.04950769920589929
0.00047863009232263805,3.2789543682464997,-0.0540379269269339
0.0005248074602497723,3.277307401527175,-0.05892488105591252
0.0005754399373371566,3.2753388287551246,-0.06417639407449839
0.000630957344480193,3.272989975699761,-0.06979215032270425
0.0006918309709189362,3.2701940439805184,-0.07575995930405433
0.0007585775750291835,3.2668767632466387,-0.08205082692540455
0.0008317637711026709,3.2629585834215926,-0.08861265140599463
0.0009120108393559096,3.258359494292335,-0.0953626023514788
0.001,3.2530080219188253,-0.10217882710112818
0.0010964781961431851,3.2468562607840505,-0.10889333556850533
0.001202264434617413,3.2399023291005684,-0.1152899605532052
0.0013182567385564075,3.2322191688076347,-0.12111381948197676
0.001445439770745928,3.2239828409554456,-0.12609971241250628
