L,z,E1,E2,E3,E4,E5,E6
0.9737153823351383,1.0547169811320753,-7.170445060220969,0.4191109473118281,1.642482630375946,3.130916834500481,5.03772194258299,8.502848966029017
0.9691033238076334,1.0647798742138364,-7.17044513218534,0.4247340174660352,1.6659301993001625,3.138263996058438,5.084650929285084,8.570486778918644
0.9645561863518414,1.0748427672955974,-7.17044520366489,0.43039535038308624,1.6894917632462838,3.1452455725253126,5.1319006009536965,8.637923183016195
0.9600724610334277,1.0849056603773584,-7.170445274370511,0.43609530645124744,1.7131632069285234,3.151895158706569,5.179431690715337,8.705168510088402
0.9556506875661243,1.0949685534591194,-7.170445344025948,0.44183424496615253,1.7369402185309943,3.158244263647187,5.2272074939779385,8.772232797662138
0.9512894523135933,1.1050314465408804,-7.1704454123686014,0.44761252383315886,1.7608182812563502,3.1643224333553746,5.275193756457188,8.839125787700933
0.946987386390695,1.1150943396226414,-7.1704454791502545,0.4534304992697509,1.7847926639700071,3.1701573807542673,5.3233585551855,8.905856926226095
0.9427431638583634,1.1251572327044024,-7.170445544137693,0.4592885255198426,1.8088584109093107,3.175775119263774,5.37167217615823,8.972435363398326
0.9385555000066846,1.1352201257861634,-7.170445607113254,0.4651869545725275,1.8330103303368779,3.1812000972770336,5.4201069914820295,9.03886995412254
0.9344231497211322,1.1452830188679244,-7.1704456678752155,0.4711261358912154,1.8572429821007261,3.1864553315512167,5.468637338231739,9.105169259393657
0.9303449059272362,1.1553459119496854,-7.170445726238163,0.477106416144168,1.8815506639274882,3.191562538025058,5.517239400438153,9.171341547883264
0.9263195981092802,1.1654088050314464,-7.1704457820332275,0.48312813894831613,1.9059273964531862,3.1965422591657626,5.565891095464363,9.237394798210884
0.9223460908988929,1.1754716981132074,-7.1704458351082625,0.4891916446136174,1.930366906792851,3.2014139872000325,5.614571965344045,9.303336701507039
0.9184232827296719,1.1855345911949684,-7.170445885327934,0.4952972698950774,1.9548626106151108,3.20619628296749,5.663263073645238,9.369174664523719
0.9145501045542211,1.1955974842767294,-7.170445932573685,0.501445347753808,1.9794075925916979,3.2109068902936087,5.711946907970954,9.434915812979378
0.9107255186202047,1.2056603773584904,-7.170445976743759,0.5076362071210723,2.003994585114009,3.2155628459720775,5.760607288220943,9.50056699539151
0.9069485173022394,1.2157232704402514,-7.170446017752992,0.5138701726657855,2.0286159451701984,3.2201805855531065,5.80922928046346,9.566134787120873
0.9032181219866381,1.2257861635220124,-7.170446055532655,0.5201475645750769,2.053263629338734,3.2247760452305108,5.857799116384965,9.631625494911868
0.8995333820061997,1.2358490566037734,-7.170446090030201,0.5264686983312217,2.0779291667422495,3.2293647601218813,5.906304117925934,9.697045161448656
0.8958933736224167,1.2459119496855344,-7.1704461212089505,0.5328338845032398,2.102603629974315,3.2339619593228504,5.954732627004179,9.762399570434109
0.8922971990526227,1.2559748427672954,-7.170446149047726,0.5392434285357006,2.127277603906683,3.23858265804508,6.003073939942302,9.827694251745907
0.8887439855397532,1.2660377358490567,-7.170446173540467,0.5456976305492464,2.1519411524182255,3.243241747167678,6.0513182463517765,9.892934486824723
0.8852328844625345,1.2761006289308177,-7.170446194695762,0.5521967851410448,2.1765837830643724,3.247954080460247,6.099456572181238,9.958125314367045
0.8817630704840375,1.2861635220125787,-7.1704462125364055,0.5587411811979719,2.2011944098364453,3.25273455968022,6.147480726621178,10.023271536035356
0.8783337407366565,1.2962264150943397,-7.170446227098788,0.5653311017049576,2.2257613141541244,3.2575982176322906,6.195383252607223,10.088377722433057
0.8749441140416893,1.3062893081761007,-7.170446238432453,0.5719668235676629,2.250272104453292,3.262560299196998,6.243157380661952,10.153448219196731
0.8715934301617896,1.3163522012578617,-7.170446246599444,0.5786486174368296,2.274713674744982,3.2676363401433965,6.2907969857865975,10.218487153140334
0.8682809490846758,1.3264150943396227,-7.170446251673739,0.5853767475362444,2.299072162779239,3.272842243410416,6.338296547235592,10.283498438569074
0.8650059503365551,1.3364779874213837,-7.1704462537406,0.5921514714993226,2.323332908573068,3.278194352279511,6.385651110877362,10.348485783615585
0.8617677323238231,1.3465408805031447,-7.170446252895984,0.5989730402059584,2.3474804143448504,3.283709519654198,6.432856254006399,10.413452696702535
0.8585656117016696,1.3566037735849057,-7.170446249245831,0.6058416976330135,2.371498307173496,3.289405172335507,6.4799080523874455,10.478402492931439
0.8553989227683015,1.3666666666666667,-7.170446242905451,0.6127576806985858,2.3953693059630123,3.295299368852615,6.526803049350403,10.543338300649449
0.852267016883565,1.3767295597484277,-7.17044623399883,0.619721219122077,2.419075194763174,3.301410849035815,6.573538226814966,10.608263067863142
0.8491692619108099,1.3867924528301887,-7.17044622265798,0.6267325352822062,2.442596804797592,3.307759073100589,6.6201109780801985,10.673179568850657
0.8461050416809114,1.3968553459119497,-7.170446209022241,0.6337918440837829,2.465914008031902,3.314364247551834,6.666519082207212,10.73809041046475
0.8430737554774123,1.4069182389937107,-7.170446193237601,0.6408993528265539,2.4890057255378437,3.321247334812187,6.71276067996411,10.802998038721022
0.8400748175418125,1.4169811320754717,-7.170446175456085,0.6480552610850453,2.511849954328228,3.3284300430299,6.758834251164718,10.867904745147058
0.837107656598078,1.4270440251572327,-7.170446155835001,0.6552597605835072,2.5344238166122808,3.3359347921552756,6.804738593271511,10.932812673082497
0.8341717153954961,1.4371069182389937,-7.170446134536334,0.6625130350854335,2.55670363576201,3.343784652211661,6.850472801265225,10.9977238240153
0.8312664502690424,1.4471698113207547,-7.170446111726124,0.6698152602830092,2.57866504317585,3.352003249566296,6.896036248574761,11.06264006364886
0.8283913307164766,1.4572327044025157,-7.1704460875737475,0.6771666036937499,2.600283120083685,3.3606146373182177,6.9414285691527216,11.127563128117862
0.8255458389914151,1.4672955974842767,-7.1704460622513535,0.6845672245568054,2.6215325776484195,3.3696431264648647,6.986649640462926,11.192494630006783
0.8227294697116764,1.4773584905660377,-7.170446035933239,0.6920172737444815,2.642387977753365,3.379113075578112,7.031699567388189,11.25743606408758
0.8199417294822238,1.4874213836477987,-7.170446008795258,0.6995168936634155,2.6628239952343327,3.3890486382586342,7.076578667049917,11.322388813220847
0.8171821365320676,1.4974842767295597,-7.170445981014187,0.7070662181803996,2.682815720314725,3.3994734697268507,7.121287454409307,11.387354153978222
0.8144502203645198,1.5075471698113208,-7.170445952767258,0.7146653725277103,2.702338997297306,3.4104103964531363,7.165826628630931,11.452333262246745
0.8117455214202254,1.5176100628930818,-7.170445924231552,0.7223144732381248,2.721370792731717,3.4218810557607915,7.210197060132517,11.51732721838215
0.8090675907524219,1.5276729559748428,-7.170445895583434,0.7300136280676651,2.73988958298551,3.433905515488509,7.254399778426309,11.582337012791445
0.8064159897139055,1.5377358490566038,-7.1704458669981666,0.7377629359293676,2.757875748108441,3.4465018868003976,7.298435960438386,11.64736355081812
0.80379028965521,1.5477987421383648,-7.170445838649352,0.7455624868269857,2.775311956325014,3.4596859459446767,7.342306919575775,11.712407657851148
0.8011900716335257,1.5578616352201258,-7.1704458107084275,0.7534123618023391,2.7921835216818267,3.4734707824011015,7.386014095238197,11.777470083963054
0.7986149261319087,1.5679245283018868,-7.17044578334434,0.7613126328728717,2.8084787169091974,3.4878664914317077,7.429559043021258,11.842551508824029
0.7960644527883559,1.5779874213836478,-7.170445756723007,0.7692633629870421,2.824189024511223,3.5028799280121556,7.4729434253015885,11.907652546089922
0.7935382601343364,1.5880503144654088,-7.17044573100704,0.7772646059736392,2.839309311667528,3.518514536610463,7.51616900236697,11.972773747716145
0.7910359653423927,1.5981132075471698,-7.170445706355243,0.7853164065000754,2.8538379185411835,3.534770267250903,7.559237624022791,12.03791560831513
0.7885571939824421,1.6081761006289308,-7.170445682922395,0.7934188000357137,2.867776654694716,3.5516435831765767,7.602151221642591,12.103078569201111
0.7861015797864248,1.6182389937106918,-7.170445660858818,0.8015718128091641,2.881130703978357,3.5691275597115775,7.6449118005684165,12.168263022174765
0.7836687644209668,1.6283018867924528,-7.170445640310125,0.8097754617848553,2.8939084439659837,3.5872120684030193,7.687521433024895,12.233469313324289
0.7812583972677308,1.6383647798742138,-7.170445621416909,0.8180297546297993,2.906121190872655,3.6058840353859263,7.729982251354969,12.298697746844626
0.7788701352111569,1.6484276729559748,-7.17044560431454,0.8263346896890599,2.917782884779471,3.625127759222276,7.77229644160555,12.36394858826917
0.7765036424332941,1.6584905660377358,-7.170445589132838,0.8346902559646917,2.928909732267186,3.6449252711368096,7.814466237490118,12.429222067830601
0.7741585902154495,1.6685534591194968,-7.170445575995947,0.8430964330955635,2.939519824309215,3.6652567197870214,7.856493914663019,12.494518383637775
0.771834656746388,1.6786163522012578,-7.170445565022066,0.8515531913454754,2.949632746589817,3.6861007634674565,7.898381785373644,12.55983770484544
0.7695315269368245,1.6886792452830188,-7.17044555632336,0.8600604915857979,2.9592691975063756,3.707434954392717,7.940132193330819,12.625180174366516
0.7672488922399728,1.6987421383647798,-7.170445550005691,0.8686182852867766,2.9684506264885866,3.7292361025390695,7.981747508870896,12.690545911570542
0.7649864504779126,1.7088050314465408,-7.170445546168629,0.8772265145118363,2.977198902179367,3.751480609526571,8.023230124527247,12.755935015271756
0.7627439056735567,1.7188679245283018,-7.170445544905214,0.8858851119154157,2.985536016876941,3.7741447660133964,8.064582450678005,12.821347565814298
0.760520967888005,1.7289308176100628,-7.170445546301944,0.8945940007309652,2.993483830766394,3.7972050092078318,8.105806911556295,12.886783627571925
0.7583173530630829,1.7389937106918238,-7.1704455504386555,0.9033530947820979,3.0010638569836714,3.820638139473737,8.146905941525011,12.952243251366083
0.7561327828688678,1.7490566037735849,-7.170445557388512,0.9121622984793847,3.0082970865213605,3.8444214968982933,8.187881981468662,13.017726476341565
0.7539669845560218,1.7591194968553459,-7.1704455672179,0.9210215068248058,3.0152038505755367,3.8685331003723733,8.22873747552343,13.083233332118576
0.7518196908127499,1.7691823899371069,-7.170445579986496,0.9299306054190611,3.0218037169224683,3.8929517525010624,8.269474867908345,13.148763840579287
0.749690639626213,1.7792452830188679,-7.170445595747187,0.9388894704669617,3.028115416384756,3.9176571143726036,8.310096600074345,13.214318017834438
0.7475795741482345,1.7893081761006289,-7.17044561454612,0.9478979687933359,3.034156795221894,3.942629754281838,8.350605107931665,13.27989587574482
0.7454862425651444,1.7993710691823899,-7.17044563642272,0.9569559578488385,3.039944789339137,3.967851174565002,8.391002819335165,13.345497423581257
0.7434103979716079,1.8094339622641509,-7.170445661409721,0.9660632857225827,3.0454954164306094,3.9933038203944777,8.431292151662126,13.411122669419065
0.7413517982482992,1.8194968553459119,-7.170445689533256,0.9752197911600458,3.0508237825214493,4.018971074167006,8.471475509674635,13.476771621725824
0.7393102059432793,1.8295597484276729,-7.170445720812882,0.9844253035733902,3.0559440997553633,4.044837238500829,8.511555283426173,13.5424442904516
0.7372853881569494,1.8396226415094339,-7.170445755261681,0.9936796430645892,3.0608697127146347,4.070887510689123,8.551533846356753,13.608140688388486
0.7352771164304496,1.849685534591195,-7.1704457928863565,1.002982620435183,3.065613130959846,4.097107950842797,8.591413553553473,13.673860832270085
0.733285166637384,1.859748427672956,-7.1704458336873245,1.0123340372069034,3.070186065870646,4.123485445674707,8.631196740094195,13.739604743785119
0.731309318878756,1.869811320754717,-7.170445877658853,1.0217336856423747,3.074599470217649,4.150007669529692,8.6708857195859,13.805372450644947
0.729349357381,1.879874213836478,-7.170445924789158,1.0311813487604595,3.078863579204652,4.176663043859539,8.71048278278198,13.871163987528687
0.7274050703970023,1.889937106918239,-7.170445975060543,1.0406768003601055,3.0829879519881604,4.2034406961695,8.749990196273592,13.936979396697181
0.7254762501100117,1.9,-7.170446028449552,1.0502198050346627,3.0869815129118394,4.23033041923575,8.789410201408376,14.002818729096289
