L,z,E1,E2,E3,E4,E5,E6
1.4230249470757708,0.4938271604938272,-7.170508044683487,0.15927475910331057,0.5232454421696162,1.098066156973655,1.858842929282751,2.7289744691050206
1.3995321276492434,0.510545267489712,-7.170508153595883,0.1657502821655123,0.5455527121818291,1.144415694407377,1.933952191819222,2.8141843959370636
1.3771657002168105,0.5272633744855968,-7.170508072949581,0.17230720830210172,0.5681548160748958,1.1912402221638623,2.009268184765934,2.8906275708683222
1.3558384388784772,0.5439814814814814,-7.170508055825178,0.17894633474952126,0.5910504273786499,1.2385253461184313,2.0846803716550846,2.9566635342780394
1.3354722904396445,0.5606995884773662,-7.17050810015262,0.18566844960869439,0.614238136702979,1.2862561044667264,2.1600566538851163,3.0119858958734484
1.3159971703383446,0.5774176954732511,-7.1705080663013705,0.1924743323866388,0.6377164494039642,1.3344168988848468,2.2352367155764266,3.0578231639833753
1.297349946281605,0.5941358024691358,-7.170508086429818,0.19936475443146817,0.6614837831544854,1.3829914145626185,2.3100232233975957,3.0963136584883486
1.2794735759596396,0.6108539094650206,-7.1705081591415025,0.2063404793792024,0.6855384656308725,1.4319625280392771,2.384170378823837,3.129718578355789
1.2623163719728978,0.6275720164609054,-7.170508139022594,0.2134022634030935,0.709878732010784,1.481312199303683,2.4573694599643234,3.160008534536078
1.2458313723707688,0.6442901234567902,-7.1705081649368605,0.22055085549784126,0.7345027224442714,1.5310213444002474,2.5292316275850095,3.1888027536785146
1.2299757993253648,0.661008230452675,-7.1705080878664225,0.22778699765637175,0.7594084795647105,1.5810696871326033,2.599269992908292,3.217460050618846
1.214710591717994,0.6777263374485597,-7.170508050867447,0.2351114250223612,0.7845939457929192,1.6314355816648178,2.6668862539179474,3.247189849262308
1.2,0.6944444444444444,-7.1705080527168406,0.24252486597051268,0.8100569606990774,1.682095804395863,2.7313731432424775,3.2791308986682224
1.1858112337541962,0.7111625514403292,-7.170508092517472,0.25002804217975944,0.835795258200783,1.733025305353874,2.791950285459915,3.3143730483355665
1.1721141540421764,0.7278806584362141,-7.170508169580986,0.25762166863248404,0.8618064636554397,1.7841969122756727,2.8478515699281193,3.3539091014195743
1.1588810039633708,0.7445987654320987,-7.170508126061045,0.2653064536212503,0.8880880909209232,1.8355809780031032,2.8984640822609555,3.3985223675763243
1.146086171940624,0.7613168724279835,-7.170508114589957,0.2730830986681083,0.9146375390107252,1.8871449553643642,2.943478109035855,3.4486540724945027
1.1337059831359924,0.7780349794238683,-7.17050813439977,0.28095229849080294,0.9414520889054583,1.9388528923808162,2.9829748308243547,3.5043283586753615
1.1217185151295603,0.7947530864197532,-7.170508023083398,0.28891474086540114,0.9685289000162884,1.9906648255357078,3.0173988971539836,3.565188434623452
1.1101034345948162,0.8114711934156379,-7.170508101570622,0.2969711065120812,0.9958650061473173,2.0425360457141912,3.04743475054871,3.6306260412520146
1.0988418522012475,0.8281893004115227,-7.170508044461065,0.30512206896542876,1.0234573119169303,2.0944162364800323,3.0738588884592875,3.6999351280983213
1.087916193387899,0.8449074074074076,-7.170508012833628,0.31336829437844127,1.0513025879358933,2.146248423077621,3.0974264385736108,3.7724281723012405
1.0773100829962434,0.8616255144032923,-7.170508006090216,0.3217104413550045,1.0793974663695898,2.1979677444856653,3.118812268870588,3.8474990396480937
1.0670082420392988,0.8783436213991771,-7.170508023700203,0.33014916073224626,1.107738435793115,2.2495000013156066,3.1385940903559946,3.924642775224873
1.0569963951264663,0.8950617283950618,-7.170508065279962,0.3386850953660591,1.1363218356568794,2.3007599748876717,3.157259525288853,4.003451423152712
1.047261187268129,0.9117798353909465,-7.170508130522116,0.34731887990361243,1.1651438502543114,2.3516495218136044,3.1752229728821626,4.0835999948594335
1.0377901089571568,0.9284979423868314,-7.170508044051366,0.3560511405088582,1.194200502282619,2.4020554938305896,3.192844535092451,4.164830526924819
