L,z,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14
1.168249488316939,0.7327044025157232,-7.170447634377484,0.2519015878029116,0.9439243744776085,2.380280586391358,3.286081732626196,5.830243543836716,10.441054979588344,20.737967478806954,48.32538070431979,111.4601665408177,243.2576627740234,511.0092964578984,1052.0718107763669,2154.657036181947
1.1603088730070976,0.7427672955974842,-7.1704476427499415,0.256275515585678,0.9611763298584541,2.418443220341318,3.2982891951455047,5.903482222962905,10.528277618642091,20.83587360624679,48.414015395162785,111.55423062678283,243.421811185133,511.53709339504,1054.379648973407,2165.053456533441
1.152528004868,0.7528301886792452,-7.1704476478970784,0.2606740080239676,0.9785395645039234,2.455979653783802,3.3111194300629547,5.976129409032814,10.615265216528634,20.933744926491343,48.502699717488305,111.64788831822543,243.58333882819431,512.0525963258016,1056.6407021308821,2175.416222840195
1.1449015984961664,0.7628930817610062,-7.170447649878717,0.26509709917928986,0.9960131960930362,2.492812140953981,3.3246479273945346,6.048188355011592,10.7020244234374,21.031577789481716,48.59143391906106,111.7411601337294,243.742354006469,512.5562583812568,1058.8562354010571,2185.746408433014
1.1374246101144727,0.7729559748427672,-7.1704476487748705,0.2695448300827373,1.0135962798855795,2.5288595455048437,3.338952968152245,6.119663431723173,10.788561268023049,21.129368709021517,48.68021814174367,111.83406542668719,243.89895937888616,513.0485113587952,1061.0274707213628,2196.045053896574
1.1300922235529895,0.7830188679245282,-7.1704476446845495,0.27401724836647523,1.0312878087272754,2.5640382865207036,3.354114788379421,6.190559978730636,10.874881203828314,21.227114354443433,48.769052431010365,111.9266224632078,244.05325231738703,513.5297669426228,1063.1555886344097,2206.313168177138
1.1228998372113155,0.7930817610062892,-7.170447637723538,0.2785144079021773,1.0490867131298824,2.598263684106898,3.3702143277003174,6.2608841731814655,10.96098915308648,21.324811542882173,48.857936744697405,112.0188484940245,244.20532523778,514.0004178426129,1065.241730015866,2216.551729650182
1.115843051922223,0.8031446540880502,-7.170447628023596,0.28303636843616775,1.0669918613886478,2.631451736069462,3.3873315335173775,6.33064291429656,11.046889548231524,21.422457232169872,48.946870961126926,112.11075982102734,244.35526590644417,514.460838857818,1067.2869977158277,2226.7616871503856
1.1089176596438843,0.8132075471698113,-7.170447615730334,0.2875831952207352,1.0850020596806418,2.663521316787802,3.4055432315286165,6.399843720778181,11.132586370518291,21.520048513736725,49.035854886154944,112.20237185836322,244.50315772438847,514.9113878697411,1069.2924581182274,2236.9439609646092
1.102119632914649,0.8232704402515723,-7.1704476010020874,0.29215495865165775,1.1031160522184673,2.694396732914161,3.424920630051338,6.468494640037406,11.218083186817832,21.617582606404582,49.12488826002041,112.29369918937044,244.64907999136997,515.3524067715803,1071.2591426240153,2247.099443790225
1.0954451150103324,0.8333333333333333,-7.1704475840086275,0.2967517339138529,1.1213325214296994,2.7240105014115126,3.4455265938673816,6.5366041672979245,11.303383183936193,21.715056850290303,49.213970763368856,112.38475561901146,244.79310815090784,515.784222337186,1073.1880490613255,2257.2290016576394
1.0888904107493664,0.8433962264150943,-7.1704475649293755,0.30137360062587404,1.1396500881167209,2.7523061462906635,3.4674128923509717,6.604181173324622,11.388489200689923,21.812468701006907,49.3031020227489,112.4755542224927,244.93531401823887,516.2071470349142,1075.080143027895,2267.3334748209572
1.082451977896015,0.8534591194968553,-7.170447543952416,0.30602064249571503,1.158067311647897,2.7792407575651117,3.490617679586105,6.671234840087015,11.473403758237113,21.90981572440498,49.392281615798055,112.56610739046704,245.075765992475,516.621479790075,1076.936359168918,2277.41367861541
1.076126419116213,0.8635220125786163,-7.170447521273002,0.3106929469772394,1.1765826901121663,2.804787037159764,3.515163482291757,6.7377746029588925,11.558129088192322,22.00709559148089,49.48150907585576,112.65642687084318,245.21452925406857,517.0275066995928,1078.7576023941112,2287.4704042843896
1.069910474444537,0.8735849056603773,-7.1704474970926375,0.31539060494226734,1.1951946604982713,2.8289345864176094,3.541055941850031,6.803810099085772,11.642667158988788,22.104306073542286,49.570783896216305,112.74652380772683,245.35166594899601,517.4255017025916,1080.5447490375923,2297.5044197761604
1.0638010142243561,0.8836477987421383,-7.170447471617892,0.320113710354151,1.213901598837644,2.851690269158524,3.568283476936929,6.869351120975612,11.727019700295312,22.2014450376031,49.66010553399553,112.83640877752612,245.48723536038602,517.8157272095783,1082.2986479632405,2307.516470511778
1.0577950324864411,0.8937106918238993,-7.170447445058973,0.3248623599556044,1.2327018203516402,2.873077600909787,3.5968179168132486,6.934407575161003,11.811188226232707,22.298510442407416,49.749473413874014,112.92609182271984,245.62129406898265,518.1984346937849,1084.0201216193036,2317.507280125348
1.0518896407342002,0.9037735849056603,-7.170447417629026,0.3296366529572556,1.251593579518983,2.893135242664506,3.626616026992608,6.998989444736884,11.895174056309836,22.395500334127977,49.838886931274295,113.01558248312841,245.75389610281235,518.5738652465717,1085.7099670441623,2327.477551177177
1.0460820621063636,0.9138364779874213,-7.170447389543096,0.3344366907477376,1.2705750701848253,2.911914787932545,3.657621739396304,7.063106756064309,11.978978335234304,22.492412842546244,49.92834545532162,113.10488982504931,245.88509307712053,518.9422500997066,1087.3689568262803,2337.42796584102
1.0403696258903146,0.9238993710691823,-7.170447361017367,0.3392625765948651,1.2896444255314305,2.929478100288252,3.6897688296369835,7.126769548900774,12.062602051376164,22.58924617765339,50.017848331804075,113.19402246865194,246.01493432550717,519.3038111171218,1088.9978400211487,2347.359186567007
1.0347497623614468,0.9339622641509433,-7.170447332267851,0.34411441537863957,1.308799718108197,2.9458944770007203,3.7229837664282615,7.189987849450598,12.146046053331192,22.68599862587054,50.10739488545966,113.28298861317933,246.1434670223237,519.658761257363,1090.5973430265606,2357.2718567197153
1.0292199979258951,0.9440251572327043,-7.170447303510157,0.34899231331250297,1.3280389597216444,2.961237886262574,3.757188485798787,7.252771646706456,12.229311066015049,22.782668547213834,50.196984422609646,113.37179606093268,246.27073629776072,520.0073050096779,1092.1681704194689,2367.166601194044
1.0237779505457867,0.9540880503144653,-7.170447274958319,0.35389637769048693,1.3473601013173295,2.975584467088955,3.7923029010264835,7.315130870853399,12.312397704669083,22.879254371849957,50.28661623304751,113.4604522392405,246.39678534531632,520.3496388046033,1093.7110057555533,2377.0440270083186
1.0184213254277945,0.9641509433962263,-7.170447246824402,0.3588267166274868,1.3667610327390878,2.989010410423599,3.8282470302023297,7.377075374385381,12.395306488331466,22.975754597361814,50.37628959217258,113.54896422134405,246.52165552293837,520.6859514014462,1095.2265123339994,2386.9047238762823
1.013147910957271,0.9742138364779873,-7.1704472193177455,0.36378343882103487,1.3862395824662448,3.0015902729144495,3.8649426900493054,7.4386149152443855,12.478037852047501,23.072167786000144,50.46600376279267,113.63733874578347,246.6453864477673,521.0164242537331,1096.7153339290705,2396.749264758613
1.0079555748615951,0.9842767295597483,-7.170447192644213,0.3687666533216774,1.4057935172524523,3.0133957212806366,3.9023147580974125,7.499759141797554,12.560592157834561,23.168492561809334,50.55575799665361,113.72558223451121,246.7680160851452,521.3412318540653,1098.1780954898782,2406.578206394458
1.0028422605876228,0.9943396226415093,-7.170447167006054,0.3737764693005799,1.4254205416433163,3.02449466892325,3.9402920418359417,7.56051757980506,12.642969705198157,23.264727608438704,50.64555153617466,113.81370081003112,246.88958083233405,521.6605420600526,1099.6154038105904,2416.3920898141987
0.9978059838792547,1.0044025157232703,-7.170447142601039,0.37881299584254335,1.4451182974480916,3.034950746410724,3.978807813210943,7.620899620739543,12.725170740190196,23.36087166648572,50.73538361571447,113.90170031134716,247.01011559724256,521.9745164021521,1101.0278481719208,2426.1914408338216
0.9928448295421934,1.0144654088050313,-7.170447119622218,0.3838763417252621,1.4648843630381851,3.0448230404813663,4.017800074021826,7.680914511862153,12.807195464133915,23.45692353134037,50.82525346287044,113.98958630887134,247.1296538723634,522.2833103747239,1102.41600095585,2435.9767705318577
0.9879569483839046,1.0245283018867923,-7.170447098257608,0.38896661523307724,1.4847162526057467,3.05416603808085,4.057211615630275,7.740571347317235,12.88904404118512,23.55288205106776,50.91516029982724,114.07736411868852,247.2482278046278,522.5870737113137,1103.7804182342747,2445.7485757092313
0.9831405543176791,1.0345911949685533,-7.170447078689383,0.3940839239596918,1.5046114152712013,3.063029719037176,4.0969899297682,7.799879060837947,12.970716605532798,23.648746124276652,51.00510334424554,114.16503881555592,247.3658682609008,522.8859506451247,1105.1216403335213,2455.5073393329676
0.9783939216204982,1.0446540880503143,-7.170447061094153,0.3992283746206885,1.5245672340184964,3.0714597501896495,4.137087017197015,7.858846419201997,13.05221326756028,23.744514698182055,51.09508181046538,114.25261524556451,247.48260489008396,523.1800801557795,1106.4401923755977,2465.2535309643877
0.9737153823351383,1.0547169811320753,-7.170447045642393,0.40440007288312785,1.5445810245695801,3.0794977436424125,4.177459132128302,7.917482016903546,13.133534119643167,23.84018676670679,51.18509491024365,114.3400980375811,247.59846618126758,523.4695962027837,1107.7365847970748,2474.98760717205
0.9691033238076334,1.0647798742138364,-7.170447032498142,0.4095991231899434,1.564650034044065,3.0871815506071094,4.21806649064993,7.975794271692871,13.214679241123472,23.93576136853631,51.27514185360994,114.42749161434102,247.7134795188911,523.754627946972,1109.0113138471281,2484.7100119306433
0.9645561863518414,1.0748427672955974,-7.170447021818992,0.41482562860486116,1.5847714395480452,3.0945455700518227,4.25887296435883,8.033791421272303,13.295648703489233,24.031237586045368,51.36522185006803,114.51480020306123,247.8276712349183,524.035299960442,1110.2648620653383,2494.4211770052784
0.9600724610334277,1.0849056603773584,-7.170447013755493,0.4200796906524479,1.6049423464875214,3.101621057437309,4.299845773163915,8.091481519910493,13.376442573448069,24.126614542543354,51.45533410847479,114.60202784459166,247.9410666575194,524.3117324254154,1111.4976987404182,2504.1215223233544
0.9556506875661243,1.0949685534591194,-7.170447008451655,0.4253614091671462,1.6251597868096601,3.108436423904666,4.340955188235106,8.148872437003172,13.457060917785332,24.221891402079734,51.54547783876658,114.68917840342375,248.05369015809853,524.5840413234628,1112.7102803508196,2513.811456332888
0.9512894523135933,1.1050314465408804,-7.170447006044459,0.43067088215821914,1.645420717033646,3.115017519628379,4.3821742500785446,8.20597185507051,13.537503805563244,24.31706736670696,51.63565225153385,114.77625557552963,248.16556519451746,524.8523386143743,1113.9030509876175,2523.4913763486575
0.946987386390695,1.1150943396226414,-7.170447006663658,0.43600820566861137,1.6657220160849346,3.121387897945208,4.423478506152179,8.26278726920897,13.617771311587532,24.4121416758316,51.72585655925509,114.86326289713365,248.27671435311242,525.1167324067749,1115.076442761101,2533.1616688865342
0.9427431638583634,1.1251572327044024,-7.170447010431831,0.44137347364330265,1.6860604829186485,3.1275690586049096,4.4648457690968835,8.319325986613897,13.697863518798007,24.507113604715418,51.816089976632156,114.95020375222188,248.38715938775871,525.3773271197579,1116.2308761914994,2542.8227099865103
0.9385555000066846,1.1352201257861634,-7.17044701746459,0.446766777804975,1.7064328339559938,3.133580669863506,4.506255896172455,8.375595126548708,13.777780520064715,24.601982462832026,51.90635172086422,115.03708137977563,248.49692125711243,525.6342236366788,1117.3667605844325,2552.4748655244166
0.9344231497211322,1.1452830188679244,-7.170447027870108,0.45218820754796074,1.7268357003930388,3.139440769981283,4.547690589612458,8.431601621241153,13.857522420661661,24.696747593134805,51.99664101238793,115.12389888083783,248.60602015993788,525.8875194513914,1118.4844943920461,2562.1184915132962
0.9303449059272362,1.1553459119496854,-7.170447041749508,0.4576378498087588,1.74726562511085,3.1451659490995434,4.589133216161943,8.487352216493539,13.937089339306826,24.791408370356795,52.08695707492995,115.2106592247624,248.71447556828318,526.1373088071605,1119.5844655602452,2571.7539343943968
0.9263195981092802,1.1654088050314464,-7.17044705919676,0.4631157889610212,1.767719059471898,3.1507715129583826,4.63056864513447,8.542853473040529,14.016481409742308,24.885964200165997,52.17729913610447,115.29736525563396,248.8223062594307,526.3836828292109,1120.6670518629548,2581.381531318697
0.9223460908988929,1.1754716981132074,-7.170447080298531,0.4686221067222901,1.788192359922076,3.1562716299332227,4.671983103369427,8.598111768242488,14.095698781848542,24.98041451789219,52.26766642756539,115.38401969790212,248.9295303457522,526.6267296505763,1121.7326212235841,2591.001610418565
0.9184232827296719,1.1855345911949684,-7.170447105134552,0.47415688204743983,1.8086817842656602,3.1616794629004077,4.7133640453163546,8.653133298031209,14.17474162287534,25.074758788025722,52.358058185759155,115.47062516227007,249.0361653035314,526.866534532331,1122.7815320247646,2600.614491070931
0.9145501045542211,1.1955974842767294,-7.170447133777578,0.47972019103758684,1.829183487704663,3.1670072874531896,4.754700036740764,8.70792407865552,14.253610117355752,25.16899650212989,52.448473651329635,115.55718415024764,249.1422279994645,527.1031799773472,1123.8141334058348,2610.2204841508774
0.9107255186202047,1.2056603773584904,-7.170447166293249,0.48531210685426973,1.8496935187070858,3.1722665979429454,4.795980651243054,8.762489949484781,14.332304468520297,25.26312717888123,52.53891207017056,115.64369905975208,249.24773471696847,527.3367458398053,1124.8307655503345,2619.819892277637
0.9069485173022394,1.2157232704402514,-7.170447202740715,0.49093269963583375,1.8702078145559027,3.1774682026064296,4.837196377431509,8.816836575290077,14.410824898304046,25.35715036268706,52.6293726932811,115.73017218950174,249.35270118034765,527.5673094287715,1125.831759962236,2629.4130100521656
0.9032181219866381,1.2257861635220124,-7.170447243172082,0.49658203641057774,1.8907221966254357,3.182622309032275,4.878338536022613,8.870969448956963,14.489171647601426,25.451065622750424,52.71985477694949,115.81660574343854,249.4571425779535,527.7949456071765,1126.817439732167,2639.0001242867133
0.8995333820061997,1.2358490566037734,-7.170447287633238,0.5022601810268434,1.9112323655044383,3.1877386010923847,4.919399205848482,8.924893894407079,14.567344976429556,25.544872552199877,52.81035758292452,115.90300183499619,249.56107358441676,528.0197268864387,1127.7881197942552,2648.5815142272927
0.8958933736224167,1.2459119496855344,-7.170447336163099,0.5079671940906126,1.9317338958372132,3.192826308284449,4.960371157569458,8.978615069738701,14.645345164474309,25.63857076782705,52.90088037892386,115.98936249128255,249.6645083817163,528.2417235166783,1128.7441071735188,2658.157451768501
0.8922971990526227,1.2559748427672954,-7.170447388794907,0.5137031328818615,1.9522222308598178,3.1978942683730054,5.001247794024613,9.032137969995201,14.723172510221653,25.73215990845608,52.991422438364836,116.07568965671295,249.76746067915357,528.4610035728159,1129.6857012244677,2667.7282016618524
0.8887439855397532,1.2660377358490567,-7.170447445555191,0.5194680512994957,1.9726926768087985,3.20295098413918,5.042023096970885,9.08546743050129,14.800827331091808,25.82563963417657,53.08198304018604,116.16198519621179,249.86994373192812,528.6776330363323,1130.613193860733,2677.2940217165774
0.8852328844625345,1.2761006289308177,-7.170447506464751,0.5252619998056128,1.9931403971209216,3.208004674904024,5.082691579250418,9.138608130420218,14.878309964023344,25.91900962696983,53.17256147022914,116.24825089973778,249.9719703603093,528.8916758747661,1131.52686977778,2686.8551629952967
0.8817630704840375,1.2861635220125787,-7.170447571538613,0.5310850253650387,2.0135604063897707,3.2130633234028685,5.12324824138303,9.191564595596171,14.955620763864436,26.012269588019862,53.263157019751425,116.33448848429293,250.07355296582173,529.1031941157969,1132.4270066661581,2696.411870001818
0.8783337407366565,1.2962264150943397,-7.170447640785737,0.5369371713854749,2.0339475641908664,3.2181347185600604,5.1636885327420785,9.244341202292892,15.032760104127226,26.105419238598483,53.35376898671876,116.4206995979754,250.17470354856297,529.3122479197566,1133.3138754187446,2705.964380864381
0.8749441140416893,1.3062893081761007,-7.170447714209944,0.5428184776851954,2.054296568880773,3.223226494620859,5.204008316443658,9.296942180556032,15.109728376186931,26.198458318705182,53.44439667528774,116.50688582239681,250.27543372240552,529.5188956477974,1134.1877403297613,2715.512927512112
0.8715934301617896,1.3163522012578617,-7.170447791809521,0.5487289804348253,2.074601951203863,3.2283461669709594,5.244203837414823,9.349371617602165,15.186525988773107,26.291386586448894,53.53503939604115,116.59304867575223,250.37575473028977,529.7231939278308,1135.048859287579,2725.057735846526
0.8682809490846758,1.3264150943396227,-7.170447873577746,0.5546687121178842,2.0948580679524826,3.2335011650113556,5.284271693550714,9.401633461291334,15.263153367680994,26.38420381754838,53.62569646586181,116.67918961519315,250.47567745822417,529.9251977170227,1135.8974839602147,2734.599025906973
